,code,landmark,category,name,vLat,vLong
274,BK37,Carroll Street Bridge,Bridge,Park Slope-Gowanus,40.679201445880345,-73.99038406242855
275,BK37,Old Stone House,History Museum,Park Slope-Gowanus,40.67299978581314,-73.9844061505464
276,BK37,The Tree That Grows In Brooklyn,Historic Site,Park Slope-Gowanus,40.6674084971659,-73.98438653081328
277,BK37,The Gallery Players Theater,Indie Theater,Park Slope-Gowanus,40.66708427562141,-73.99057656237582
278,BK37,The Green Building,Event Space,Park Slope-Gowanus,40.67983382258071,-73.98951456910291
279,BK37,Ninth Street Bridge,Bridge,Park Slope-Gowanus,40.67429701712156,-73.99673908885973
280,BK37,Brooklyn Beauty Fashion Labo,Art Gallery,Park Slope-Gowanus,40.6706398426172,-73.98621171712875
281,BK37,BAX | Brooklyn Arts Exchange,Performing Arts Venue,Park Slope-Gowanus,40.669836296924274,-73.98564145370212
282,BK37,1960 United Airlines and TWA crash site,Monument / Landmark,Park Slope-Gowanus,40.67736,-73.97414488333334
283,BK37,Third Street Bridge,Bridge,Park Slope-Gowanus,40.67604901505223,-73.99017333984375
284,BK37,Union Street Bridge,Bridge,Park Slope-Gowanus,40.67949661281981,-73.98843978194817
285,BK37,Puppetworks,Theater,Park Slope-Gowanus,40.67111382880993,-73.98155514780184
286,BK37,MITU580,Performing Arts Venue,Park Slope-Gowanus,40.679024,-73.985772
287,BK37,King Killer Studios,Performing Arts Venue,Park Slope-Gowanus,40.67275337123803,-73.99303288583457
288,BK37,Ground Floor Gallery,Art Gallery,Park Slope-Gowanus,40.6714785888234,-73.98402566047471
289,BK37,claireware Pottery,Art Gallery,Park Slope-Gowanus,40.67932959961447,-73.98735602736154
290,BK37,Brooklyn Conservatory of Music,Performing Arts Venue,Park Slope-Gowanus,40.67588111682592,-73.97473840698173
291,BK37,J-collabo,Art Gallery,Park Slope-Gowanus,40.6708939209055,-73.98609343971927
292,BK37,Pinot's Palette,Art Gallery,Park Slope-Gowanus,40.67125218540418,-73.98483574390411
293,BK37,Cabinet Magazine,Art Gallery,Park Slope-Gowanus,40.679242123684105,-73.98734853474475
294,BK37,9th Street Drawbridge,Bridge,Park Slope-Gowanus,40.672765057804035,-73.99456983470704
295,BK37,The Coal Shop Gallery,Art Gallery,Park Slope-Gowanus,40.67701578107129,-73.98765445595464
296,BK37,Friday's Amusement,Performing Arts Venue,Park Slope-Gowanus,40.669316389014526,-73.99190093518342
297,BK37,Company XIV,Indie Theater,Park Slope-Gowanus,40.68038665500223,-73.98941632300053
298,BK38,New York Transit Museum,History Museum,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69046927989812,-73.98996267064952
299,BK38,Kumble Theater,Performing Arts Venue,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.691261103713906,-73.98122549057007
300,BK38,Brooklyn Historical Society,History Museum,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69494199303208,-73.9923327785124
301,BK38,Willoughby Square Pop-Up,Park,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.692018,-73.983847
302,BK38,The Actors Fund Arts Center,Theater,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.68952043723136,-73.98744703782606
303,BK38,ISSUE Project Room,Concert Hall,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.6907399854481,-73.98961447250755
304,BK38,Studio 24,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69639,-73.992279
305,BK38,Ouchi Gallery,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.695848265524184,-73.98349391777626
306,BK38,Liu Resnick Gallery,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.690918,-73.98081
307,BK38,Configurations: Public Art,Public Art,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.694136,-73.985025
308,BK38,Performance Space @ The Schermerhorn,Theater,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.689538,-73.98759305477142
309,BK38,Sketch Mountain,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69579552990268,-73.98335589163801
310,BK38,Lost Man Creek,Public Art,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.694081,-73.985065
311,BK38,Faith Art Gallery,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.691822056179056,-73.98734909269211
312,BK38,Gallery Miraflor,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.688212,-73.983219
313,BK38,The Hut Gallery,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.687977,-73.987024
314,BK38,Brooklyn Information and Culture,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.695284,-73.991738
315,BK38,Eyebeam,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69418,-73.99329
316,BK38,Vorhees Theatre,Theater,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.698908,-73.987046
317,BK38,"Signum, Collective Art",Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.68711210736629,-73.98587535555836
318,BK38,Temple Bar Building,Monument / Landmark,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.692638,-73.991173
319,BK38,bertrand delacroix,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.688492641681954,-73.98768888999322
320,BK38,The Key To Atlantic Avenue,Historic Site,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.68786263500828,-73.98719072341919
321,BK38,Foxy Film,Indie Theater,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.695885,-73.983299
322,BK38,Tearspocalypse,Public Art,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.687273,-73.985639
323,BK38,Actors And Directors Workshop,Indie Theater,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.691551,-73.990219
324,BK38,Atelier Cologne,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.6876354708819,-73.98638039218521
325,BK38,Stray Dog,Public Art,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.6939474293657,-73.98590978991604
326,BK38,Little Syria exhibit,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.689618921073645,-73.99216526240012
327,BK38,VideoDanceTV's Dance Locator,Performing Arts Venue,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.696487,-73.983199
328,BK38,0.00156 Acres Gallery,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.68786147900776,-73.98999021756867
329,BK38,Stacked Cylinders,Historic Site,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69390106201172,-73.98688507080078
330,BK38,NYCTA POWER SUBSTATION FLATBUSH WILLOUGHBY,Monument / Landmark,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69214035653586,-73.9831263260846
331,BK38,Shine Digital Studios,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.694573,-73.983076
332,BK38,Metaphor Contemporary Art,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.68719,-73.9858579
333,BK38,Meet the Pros,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.695558260929865,-73.98573160171509
334,BK38,BFS North Stairwell,Historic Site,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.692703,-73.987727
335,BK38,The Mrarble Church,Historic Site,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69395065307617,-73.98309326171875
336,BK38,Theater 219 (VPR),Theater,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69035916703616,-73.99248090010224
337,BK38,233 Duffield Street,Historic Site,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.691157,-73.98453
338,BK38,American Numismatic Society,History Museum,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.689738413217164,-73.99239481714409
339,BK38,Humanities Gallery,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69124956995761,-73.98125535659763
340,BK38,Kongsuadiputra's Gallery,Art Gallery,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69283360220467,-73.99257846074144
341,BK40,Prospect Avenue Bridge,Bridge,Windsor Terrace,40.65491676021373,-73.97975742004525
342,BK40,Windmill on Greenwood,Outdoor Sculpture,Windsor Terrace,40.649625,-73.980644
343,BK40,Seeley Street Prospect Avenue Bridge,Bridge,Windsor Terrace,40.65453,-73.976428
344,BK40,Greenwood Ave Footbridge,Bridge,Windsor Terrace,40.65141950616641,-73.97603261534773
345,BK40,East 8th Street Footbridge,Bridge,Windsor Terrace,40.6501577163481,-73.97365076868284
346,BK40,Malcolm Glenn Project Space,Art Museum,Windsor Terrace,40.65601182664327,-73.98015916662627
347,BK40,Overpass At 10th Ave And 18th St,Bridge,Windsor Terrace,40.65620023759326,-73.980945439648
348,BK40,Seeley St Prospect Expressway Bridge,Bridge,Windsor Terrace,40.65394140899512,-73.97836851825436
349,BK40,Cello with Jane,Performing Arts Venue,Windsor Terrace,40.654016,-73.98127
350,BK40,Grave of Henry Bergh,Memorial Site,Windsor Terrace,40.652512,-73.98447
351,BK40,Amy's Artistic Atelier,Art Gallery,Windsor Terrace,40.64840942351932,-73.98118074700727
352,BK40,North Pole,Historic Site,Windsor Terrace,40.65559515877882,-73.97726083318915
353,BK40,Barefoot Theatre Company Headquarters,Theater,Windsor Terrace,40.657336,-73.97542
354,BK41,Torah Animal World,Museum,Kensington-Ocean Parkway,40.63580264014834,-73.98060682611323
355,BK41,Indian Gallery,Art Gallery,Kensington-Ocean Parkway,40.643526,-73.977516
356,BK41,Vincent Paul Orchestras,Art Gallery,Kensington-Ocean Parkway,40.643905,-73.97964
357,BK41,No Tea Writers’ Lab,Performing Arts Venue,Kensington-Ocean Parkway,40.64417760251725,-73.98262023925781
358,BK42,Kings Theatre,Theater,Flatbush,40.64610998195542,-73.95717452942507
359,BK42,15Th Street Footbridge,Bridge,Flatbush,40.629049,-73.962122
360,BK42,Franklin D. Roosevelt Memorial,Historic Site,Flatbush,40.629589075729115,-73.96182145035557
361,BK42,Bansky - Coney Island,Street Art,Flatbush,40.627139,-73.96551
362,BK42,Guyfawkesapocalypse,Historic Site,Flatbush,40.64026641845703,-73.95919799804688
363,BK42,118 Lott Street <3,Historic Site,Flatbush,40.646473,-73.954378
364,BK42,Photo John Ricard,Art Gallery,Flatbush,40.63338,-73.956848
365,BK42,"Mainhardt, Ricia",Art Gallery,Flatbush,40.634278,-73.964983
366,BK42,Kate Ostler's Studio,Art Gallery,Flatbush,40.63372,-73.9483
367,BK42,Art Gallery 23,Art Gallery,Flatbush,40.64560696965076,-73.95379133464041
368,BK42,Inirt Studios,Art Gallery,Flatbush,40.631196,-73.960953
369,BK42,May's House,Performing Arts Venue,Flatbush,40.632368,-73.96489
370,BK42,John Cage's Waltz 19.1,Public Art,Flatbush,40.638348598581864,-73.9609694480896
371,BK42,Carlos Andrew Thomas Photography,Art Gallery,Flatbush,40.6301252555377,-73.95751476287842
372,BK42,Strut Institute,Art Gallery,Flatbush,40.64852077272942,-73.95837755314815
373,BK42,Walt Whitman Theatre,Theater,Flatbush,40.63115170032139,-73.94902673283373
374,BK42,Joseph Raffael @ Nancy Hoffman Gallery,Art Gallery,Flatbush,40.633838098203874,-73.95107746124266
375,BK42,WJD Photo Gallery,Art Gallery,Flatbush,40.63900863302565,-73.96400255345384
376,BK42,House Gallery,Art Gallery,Flatbush,40.643127,-73.963045
377,BK43,15Th Street Footbridge,Bridge,Midwood,40.629049,-73.962122
378,BK43,Pottery and Glass Land,Art Gallery,Midwood,40.61935627159525,-73.96090308377738
379,BK43,Joseph Anzalone Theater,Theater,Midwood,40.62021142755504,-73.95911225637659
380,BK43,Bansky - Coney Island,Street Art,Midwood,40.627139,-73.96551
381,BK43,The AP,Historic Site,Midwood,40.61682194160856,-73.95934759041303
382,BK43,Morgana Art Gallery,Art Gallery,Midwood,40.624717712402344,-73.9653091430664
383,BK43,Joseph Papp Theatre,Theater,Midwood,40.619009951092366,-73.95922131364867
384,BK43,Paully Performing Theater,Theater,Midwood,40.624671936035156,-73.96524810791016
385,BK43,Indire Theater,Indie Theater,Midwood,40.624698638916016,-73.96534729003906
386,BK43,KRAI kitchen,Historic Site,Midwood,40.61703706290545,-73.94953219566366
387,BK43,Camelot Rehearsal - Joseph Anzalone Theatre,Theater,Midwood,40.61935388099136,-73.95881378352735
388,BK43,It's A Kerman,Art Gallery,Midwood,40.62692,-73.95662
389,BK43,Skyline Music Studio,Performing Arts Venue,Midwood,40.62621349637663,-73.9521956035402
390,BK43,J. Reznik Studios,Art Gallery,Midwood,40.619647577404976,-73.95835630595684
391,BK44,Wyckoff-Bennett Homestead,Historic Site,Madison,40.610934,-73.951543
392,BK44,Жилая арт-студия,Art Gallery,Madison,40.611038123346226,-73.95236780537242
393,BK44,Jacobsons Art  Frame Gallery,Art Gallery,Madison,40.600126,-73.94505
394,BK44,John Cage's Waltz 19.2,Public Art,Madison,40.60377116946687,-73.95442485809326
395,BK44,Dr Zhukovsky,Bridge,Madison,40.608681,-73.954867
396,BK45,Mill Basin Drawbridge,Bridge,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.60457978912135,-73.8991618100406
397,BK45,Paedergat Basin Bridge,Bridge,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.62154,-73.89635
398,BK45,Hendrick I. Lott House,Historic Site,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61014310305449,-73.93278173434541
399,BK45,Cano's Juice Factory,Indie Theater,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61061170797786,-73.93137527262064
400,BK45,Beachbound,Beach,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61585577771358,-73.90274438806753
401,BK45,John Cage's Waltz 17.1,Public Art,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61447368053491,-73.9026689529419
402,BK45,John Cage's Waltz 36.3,Public Art,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61327645280447,-73.93902897834778
403,BK45,Solomons Sand Castle,Surf Spot,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.621364,-73.93537
404,BK45,A J Fine Arts,Art Gallery,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.618796,-73.916358
405,BK45,Printing Max of New York,Art Gallery,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.614318,-73.927917
406,BK45,In Performance Music Workshop,Performing Arts Venue,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61479911668931,-73.93638108177173
407,BK45,AILAWISHES.COM- THE BUSINESS,Performing Arts Venue,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.62160773564546,-73.92309665679932
408,BK45,National League Dominance,Historic Site,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.614595,-73.936566
409,BK45,Art of Healing Medical,Art Gallery,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.625667,-73.927968
410,BK45,Saint Bernard Of Clarivaux Parish,Historic Site,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61945890788719,-73.90938722039964
411,BK45,@ King Felix's Court,Historic Site,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61461646325347,-73.93652459503646
412,BK45,Volleyball @ Riverside Beach,Beach,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.618881980698426,-73.92449781503342
413,BK46,The Harem,Art Museum,Ocean Parkway South,40.616427798307136,-73.96987423373072
414,BK46,Magic Maven,Theater,Ocean Parkway South,40.61888584796491,-73.96928301665587
415,BK46,Poster Printers,Art Gallery,Ocean Parkway South,40.612856,-73.973673
416,BK50,East 92nd St Trestle NY&A,Bridge,Canarsie,40.64833469442453,-73.9124243604304
417,BK50,Bureau of Sewers,Monument / Landmark,Canarsie,40.633444639951854,-73.91638577622153
418,BK50,John Cage's Waltz 47.3,Public Art,Canarsie,40.643151864987956,-73.88980507850647
419,BK50,Perseverance Entertainment Inc,Performing Arts Venue,Canarsie,40.64953194071115,-73.89266431331635
420,BK50,John Cage's Waltz 32.2,Public Art,Canarsie,40.634155634374665,-73.8914680480957
421,BK50,manatthan beach,Beach,Canarsie,40.63157779744308,-73.9037778599967
422,BK50,Remsen Ave. Trestle NY&A,Bridge,Canarsie,40.64699805891496,-73.91402041881037
423,BK58,Utica tresstle NY&A,Bridge,Flatlands,40.63553236358009,-73.93049120574581
424,BK58,C-PAC Performing Arts Center,Performing Arts Venue,Flatlands,40.636539326662124,-73.93064620477483
425,BK58,Solomons Sand Castle,Surf Spot,Flatlands,40.621364,-73.93537
426,BK58,AILAWISHES.COM- THE BUSINESS,Performing Arts Venue,Flatlands,40.62160773564546,-73.92309665679932
427,BK58,885 East 56 Street,Historic Site,Flatlands,40.634504,-73.922446
428,BK58,BoxingDapocalypse,Historic Site,Flatlands,40.63595135718941,-73.9339643024331
429,BK58,Art of Healing Medical,Art Gallery,Flatlands,40.625667,-73.927968
430,BK58,Monopoly Jail,Performing Arts Venue,Flatlands,40.623394098972085,-73.94167378064317
431,BK58,Volleyball @ Riverside Beach,Beach,Flatlands,40.618881980698426,-73.92449781503342
432,BK58,anya gorbacheva,Art Gallery,Flatlands,40.620597938515495,-73.94138932228087
433,BK60,Ebbets Field (Former Site),Historic Site,Prospect Lefferts Gardens-Wingate,40.66508781370008,-73.95806193351746
434,BK60,HeinousDingus HQ,Performing Arts Venue,Prospect Lefferts Gardens-Wingate,40.65298259340731,-73.95579458991466
435,BK60,Jenkins Johnson Projects,Art Gallery,Prospect Lefferts Gardens-Wingate,40.65783,-73.962128
436,BK60,The Rebbe's Room,Historic Site,Prospect Lefferts Gardens-Wingate,40.66916,-73.94293
437,BK60,Mister Rogers,Art Gallery,Prospect Lefferts Gardens-Wingate,40.66854504791839,-73.9533086994013
438,BK60,Jewish Children's Museum,Museum,Prospect Lefferts Gardens-Wingate,40.66901741135495,-73.94208594950554
439,BK60,Malbone Street Wreck,Historic Site,Prospect Lefferts Gardens-Wingate,40.663247,-73.9619
440,BK60,The Betzalel Gallery & Picture Framing,Art Gallery,Prospect Lefferts Gardens-Wingate,40.66416819521894,-73.9433741569519
441,BK60,Leviim,Art Gallery,Prospect Lefferts Gardens-Wingate,40.670374,-73.942282
442,BK60,Moe's Gallery,Art Gallery,Prospect Lefferts Gardens-Wingate,40.6582895,-73.9314016
443,BK60,Dueling Ukes,Art Gallery,Prospect Lefferts Gardens-Wingate,40.655548095703125,-73.9553451538086
444,BK60,Collective Consumption,Art Gallery,Prospect Lefferts Gardens-Wingate,40.65018,-73.949983
445,BK60,Sloan McGill Collection,Art Gallery,Prospect Lefferts Gardens-Wingate,40.659796,-73.95599
446,BK60,"Wess ""Warmdaddy"" Anderson Sighting",Historic Site,Prospect Lefferts Gardens-Wingate,40.660509048327555,-73.94560015792132
447,BK60,Stufio W,Art Gallery,Prospect Lefferts Gardens-Wingate,40.66188097000122,-73.95776152610779
448,BK60,Walter Markham Art,Art Gallery,Prospect Lefferts Gardens-Wingate,40.6539538,-73.96143130000002
449,BK60,The Creative Soul,Art Gallery,Prospect Lefferts Gardens-Wingate,40.664458,-73.942525
450,BK60,james e davis multicultral musuem of peace,Historic Site,Prospect Lefferts Gardens-Wingate,40.66832733154297,-73.9404525756836
451,BK60,Fix It In Post Productions,Art Gallery,Prospect Lefferts Gardens-Wingate,40.667445,-73.95726
452,BK60,Jacqueline Goldstein Center of the Arts and Meditation,Art Gallery,Prospect Lefferts Gardens-Wingate,40.6654865823745,-73.95251512527466
453,BK60,Jimmy Lu Gallery,Art Gallery,Prospect Lefferts Gardens-Wingate,40.65829086303711,-73.93140411376953
454,BK60,The Dorsey Art Club,Art Gallery,Prospect Lefferts Gardens-Wingate,40.6585059016397,-73.95330917267589
455,BK60,Magic Maven,Theater,Prospect Lefferts Gardens-Wingate,40.650104,-73.949582
456,BK60,helper,Art Gallery,Prospect Lefferts Gardens-Wingate,40.66042454276768,-73.95258999565084
457,BK60,Galeria West Art & Music Gallery,Art Gallery,Prospect Lefferts Gardens-Wingate,40.650001628208294,-73.94999714666545
458,BK60,That Girl Studios,Performing Arts Venue,Prospect Lefferts Gardens-Wingate,40.659779,-73.952123
